Propinsi,Kota/Kab.,Kecamatan,Kelurahan,Kode Pos
Papua,Jayawijaya,Siepkosi,Yumogima (Isibitlah),99511
Papua,Jayawijaya,Napua,Yomaima,99511
Papua,Jayawijaya,Popugoba,Yomote,99511
Papua,Jayawijaya,Wamena,Wamaroma,99511
Papua,Jayawijaya,Wamena,Wamena Kota,99511
Papua,Jayawijaya,Walelagama,Wamusage,99511
Papua,Jayawijaya,Napua,Sapalek,99511
Papua,Jayawijaya,Siepkosi,Sekan,99511
Papua,Jayawijaya,Popugoba,Pupugoba (Popugoba),99511
Papua,Jayawijaya,Wouma,Logonoba,99511
Papua,Jayawijaya,Siepkosi,Lunaima,99511
Papua,Jayawijaya,Itlay Hisage,Lukaken,99511
Papua,Jayawijaya,Maima,Husewa,99511
Papua,Jayawijaya,Asotipo,Hukulimo,99511
Papua,Jayawijaya,Wamena,Honelama Dua,99511
Papua,Jayawijaya,Asotipo,Asotipo,99511
Papua,Jayawijaya,Welesi,Asojelipele,99511
Papua,Jayawijaya,Asolokobal,Asolokobal,99511
Papua,Keerom,Arso,Yammua (Yamua/Arso 6),99468
Papua,Keerom,Arso Timur,Yamara (PIR 5),99468
Papua,Keerom,Arso,Workwana,99468
Papua,Keerom,Arso,Arso Swakarsa (Asiaman),99468
Papua,Keerom,Arso,Bagia (PIR 3),99468
Papua,Keerom,Waris,Yuwainda,99467
Papua,Keerom,Towe,Bias,99466
Papua,Keerom,Web,Amgotro,99466
Papua,Keerom,Senggi,Woslay,99465
Papua,Mamberamo Raya,Mamberamo Hulu/Ulu,Fuao,99377
Papua,Mamberamo Raya,Rofaer (Rufaer),Fona,99377
Papua,Mamberamo Raya,Mamberamo Hulu/Ulu,Fona,99377
Papua,Mamberamo Raya,Mamberamo Tengah,Kwerba,99376
Papua,Mamberamo Raya,Mamberamo Tengah Timur,Kustra,99376
Papua,Mamberamo Raya,Mamberamo Tengah,Kuastra,99376
Papua,Sarmi,Apawer Hulu,Wamariri,99374
Papua,Sarmi,Apawer Hulu,Surimania (Syurimania),99374
Papua,Sarmi,Apawer Hulu,Tamaya,99374
Papua,Sarmi,Pantai Barat,Arbais,99374
Papua,Sarmi,Pantai Barat,Aruswar,99374
Papua,Sarmi,Apawer Hulu,Airoran,99374
Papua,Sarmi,Sarmi Timur,Ebram,99373
Papua,Sarmi,Sarmi Timur,Ebram,99373
Papua,Sarmi,Sarmi Timur,Binyer,99373
Papua,Sarmi,Tor Atas,Denander,99372
Papua,Sarmi,Pantai Timur,Yamben (Jamber/Beneraf),99371
Papua,Sarmi,Pantai Timur Barat,Timron,99371
Papua,Jayapura,Kaureh,Umbron,99364
Papua,Jayapura,Yapsi,Tabbeyan (Tabeyan),99364
Papua,Jayapura,Yapsi,Taqwa/Takwa Bangun,99364
Papua,Jayapura,Nimbokrang,Rhepang Muaif/Muaib,99362
Papua,Jayapura,Nimbokrang,Wahab,99362
Papua,Jayapura,Nimbokrang,Hamongkrang,99362
Papua,Jayapura,Nimboran,Oyengsi,99361
Papua,Jayapura,Nimboran,Kuipon (Kuipons),99361
Papua,Jayapura,Nimboran,Kuwase,99361
Papua,Jayapura,Sentani Barat,Sabron Sari,99358
Papua,Jayapura,Sentani Barat,Sabron Yaru (Sabro Yaru),99358
